"","WR","type","base","year","value","impacts"
"1383","France","bio_con","Biodiversity impacts (bird sp lost)","2004",3.13489836443384,"Consumption impacts"
"1384","Greece","bio_con","Biodiversity impacts (bird sp lost)","2004",-12.3761929036831,"Consumption impacts"
"1385","Croatia","bio_con","Biodiversity impacts (bird sp lost)","2004",62.6363119641002,"Consumption impacts"
"1386","Hungary","bio_con","Biodiversity impacts (bird sp lost)","2004",5.10403449219336,"Consumption impacts"
"1387","Ireland","bio_con","Biodiversity impacts (bird sp lost)","2004",14.4697224618256,"Consumption impacts"
"1388","Italy","bio_con","Biodiversity impacts (bird sp lost)","2004",18.7171664114126,"Consumption impacts"
"1389","Lithuania","bio_con","Biodiversity impacts (bird sp lost)","2004",-3.85161279112409,"Consumption impacts"
"1390","Luxembourg","bio_con","Biodiversity impacts (bird sp lost)","2004",7.27238436271077,"Consumption impacts"
"1391","Latvia","bio_con","Biodiversity impacts (bird sp lost)","2004",9.50909356405695,"Consumption impacts"
"1392","Malta","bio_con","Biodiversity impacts (bird sp lost)","2004",-3.71078382533282,"Consumption impacts"
"1393","Netherlands","bio_con","Biodiversity impacts (bird sp lost)","2004",2.20513536751579,"Consumption impacts"
"1394","Poland","bio_con","Biodiversity impacts (bird sp lost)","2004",-6.53733469879911,"Consumption impacts"
"1395","Portugal","bio_con","Biodiversity impacts (bird sp lost)","2004",17.4715423182615,"Consumption impacts"
"1396","Romania","bio_con","Biodiversity impacts (bird sp lost)","2004",105.409903835487,"Consumption impacts"
"1397","Sweden","bio_con","Biodiversity impacts (bird sp lost)","2004",-1.77542665937101,"Consumption impacts"
"1398","Slovenia","bio_con","Biodiversity impacts (bird sp lost)","2004",40.808506326258,"Consumption impacts"
"1399","Slovak Republic","bio_con","Biodiversity impacts (bird sp lost)","2004",70.645037799608,"Consumption impacts"
"1400","United Kingdom","bio_con","Biodiversity impacts (bird sp lost)","2004",2.30975988609657,"Consumption impacts"
"1401","United States","bio_con","Biodiversity impacts (bird sp lost)","2004",1.89612656271909,"Consumption impacts"
"1402","Japan","bio_con","Biodiversity impacts (bird sp lost)","2004",8.69614057642339,"Consumption impacts"
"1403","China","bio_con","Biodiversity impacts (bird sp lost)","2004",23.4586020074365,"Consumption impacts"
"1404","Canada","bio_con","Biodiversity impacts (bird sp lost)","2004",9.39210499542172,"Consumption impacts"
"1405","Korea, Rep.","bio_con","Biodiversity impacts (bird sp lost)","2004",79.1687493132096,"Consumption impacts"
"1406","Brazil","bio_con","Biodiversity impacts (bird sp lost)","2004",-13.664719129102,"Consumption impacts"
"1407","India","bio_con","Biodiversity impacts (bird sp lost)","2004",-0.156228459222429,"Consumption impacts"
"1408","Mexico","bio_con","Biodiversity impacts (bird sp lost)","2004",0.854536917752899,"Consumption impacts"
"1409","Russian Federation","bio_con","Biodiversity impacts (bird sp lost)","2004",92.4042532361083,"Consumption impacts"
"1410","Australia","bio_con","Biodiversity impacts (bird sp lost)","2004",20.7317996807182,"Consumption impacts"
"1411","Switzerland","bio_con","Biodiversity impacts (bird sp lost)","2004",-12.720730553981,"Consumption impacts"
"1412","Turkey","bio_con","Biodiversity impacts (bird sp lost)","2004",38.5564923368708,"Consumption impacts"
"1413","Taiwan","bio_con","Biodiversity impacts (bird sp lost)","2004",-26.7841209175972,"Consumption impacts"
"1414","Norway","bio_con","Biodiversity impacts (bird sp lost)","2004",1.14217347458992,"Consumption impacts"
"1415","Indonesia","bio_con","Biodiversity impacts (bird sp lost)","2004",25.2143686018951,"Consumption impacts"
"1416","South Africa","bio_con","Biodiversity impacts (bird sp lost)","2004",-1.18777027872523,"Consumption impacts"
"1417","RoW Asia and Pacific","bio_con","Biodiversity impacts (bird sp lost)","2004",-3.84151385890265,"Consumption impacts"
"1418","RoW America","bio_con","Biodiversity impacts (bird sp lost)","2004",-12.694598043582,"Consumption impacts"
"1419","RoW Europe","bio_con","Biodiversity impacts (bird sp lost)","2004",27.5637276327939,"Consumption impacts"
"1420","RoW Africa","bio_con","Biodiversity impacts (bird sp lost)","2004",8.41340966957722,"Consumption impacts"
"1421","RoW Middle East","bio_con","Biodiversity impacts (bird sp lost)","2004",21.5528275596545,"Consumption impacts"
"1422","Austria","cseq_con","ES impacts (ton Cseq potential lost)","2004",5.44510560051783,"Consumption impacts"
"1423","Belgium","cseq_con","ES impacts (ton Cseq potential lost)","2004",4.03117283983124,"Consumption impacts"
"1424","Bulgaria","cseq_con","ES impacts (ton Cseq potential lost)","2004",6.37042263499203,"Consumption impacts"
"1425","Cyprus","cseq_con","ES impacts (ton Cseq potential lost)","2004",-27.7230321851774,"Consumption impacts"
"1426","Czech Republic","cseq_con","ES impacts (ton Cseq potential lost)","2004",4.27160641673542,"Consumption impacts"
"1427","Germany","cseq_con","ES impacts (ton Cseq potential lost)","2004",-3.96901651678042,"Consumption impacts"
"1428","Denmark","cseq_con","ES impacts (ton Cseq potential lost)","2004",1.23348718709655,"Consumption impacts"
"1429","Estonia","cseq_con","ES impacts (ton Cseq potential lost)","2004",3.27409587681841,"Consumption impacts"
"1430","Spain","cseq_con","ES impacts (ton Cseq potential lost)","2004",12.0031535953692,"Consumption impacts"
"1431","Finland","cseq_con","ES impacts (ton Cseq potential lost)","2004",15.677767484471,"Consumption impacts"
"1432","France","cseq_con","ES impacts (ton Cseq potential lost)","2004",0.195070108354829,"Consumption impacts"
"1433","Greece","cseq_con","ES impacts (ton Cseq potential lost)","2004",3.99428008370201,"Consumption impacts"
"1434","Croatia","cseq_con","ES impacts (ton Cseq potential lost)","2004",17.7166045600394,"Consumption impacts"
"1435","Hungary","cseq_con","ES impacts (ton Cseq potential lost)","2004",22.4290544619301,"Consumption impacts"
"1436","Ireland","cseq_con","ES impacts (ton Cseq potential lost)","2004",38.4475556231462,"Consumption impacts"
"1437","Italy","cseq_con","ES impacts (ton Cseq potential lost)","2004",6.9334157672971,"Consumption impacts"
"1438","Lithuania","cseq_con","ES impacts (ton Cseq potential lost)","2004",-22.7218053015428,"Consumption impacts"
"1439","Luxembourg","cseq_con","ES impacts (ton Cseq potential lost)","2004",-0.0334908370083423,"Consumption impacts"
"1440","Latvia","cseq_con","ES impacts (ton Cseq potential lost)","2004",21.016481573078,"Consumption impacts"
"1441","Malta","cseq_con","ES impacts (ton Cseq potential lost)","2004",-20.6190873125246,"Consumption impacts"
"1442","Netherlands","cseq_con","ES impacts (ton Cseq potential lost)","2004",-6.79100377904635,"Consumption impacts"
"1443","Poland","cseq_con","ES impacts (ton Cseq potential lost)","2004",-10.1165219849492,"Consumption impacts"
"1444","Portugal","cseq_con","ES impacts (ton Cseq potential lost)","2004",-11.4595185232911,"Consumption impacts"
"1445","Romania","cseq_con","ES impacts (ton Cseq potential lost)","2004",10.3822676840196,"Consumption impacts"
"1446","Sweden","cseq_con","ES impacts (ton Cseq potential lost)","2004",6.52053759999391,"Consumption impacts"
"1447","Slovenia","cseq_con","ES impacts (ton Cseq potential lost)","2004",8.77569709637191,"Consumption impacts"
"1448","Slovak Republic","cseq_con","ES impacts (ton Cseq potential lost)","2004",-4.98648288908647,"Consumption impacts"
"1449","United Kingdom","cseq_con","ES impacts (ton Cseq potential lost)","2004",5.44060823000442,"Consumption impacts"
"1450","United States","cseq_con","ES impacts (ton Cseq potential lost)","2004",-1.53846153846154,"Consumption impacts"
"1451","Japan","cseq_con","ES impacts (ton Cseq potential lost)","2004",1.40215393824636,"Consumption impacts"
"1452","China","cseq_con","ES impacts (ton Cseq potential lost)","2004",0,"Consumption impacts"
"1453","Canada","cseq_con","ES impacts (ton Cseq potential lost)","2004",40.3312997322683,"Consumption impacts"
"1454","Korea, Rep.","cseq_con","ES impacts (ton Cseq potential lost)","2004",46.852262374932,"Consumption impacts"
"1455","Brazil","cseq_con","ES impacts (ton Cseq potential lost)","2004",-9.48012232415902,"Consumption impacts"
"1456","India","cseq_con","ES impacts (ton Cseq potential lost)","2004",4.86111111111111,"Consumption impacts"
"1457","Mexico","cseq_con","ES impacts (ton Cseq potential lost)","2004",-0.777589734347986,"Consumption impacts"
"1458","Russian Federation","cseq_con","ES impacts (ton Cseq potential lost)","2004",9.45945945945946,"Consumption impacts"
"1459","Australia","cseq_con","ES impacts (ton Cseq potential lost)","2004",22.594196993304,"Consumption impacts"
"1460","Switzerland","cseq_con","ES impacts (ton Cseq potential lost)","2004",-18.0345740628392,"Consumption impacts"
"1461","Turkey","cseq_con","ES impacts (ton Cseq potential lost)","2004",7.49635883560768,"Consumption impacts"
"1462","Taiwan","cseq_con","ES impacts (ton Cseq potential lost)","2004",-24.9565675249792,"Consumption impacts"
"1463","Norway","cseq_con","ES impacts (ton Cseq potential lost)","2004",4.15440032347831,"Consumption impacts"
"1464","Indonesia","cseq_con","ES impacts (ton Cseq potential lost)","2004",31.3102592602166,"Consumption impacts"
"1465","South Africa","cseq_con","ES impacts (ton Cseq potential lost)","2004",17.7831506096011,"Consumption impacts"
"1466","RoW Asia and Pacific","cseq_con","ES impacts (ton Cseq potential lost)","2004",0.515463917525773,"Consumption impacts"
"1467","RoW America","cseq_con","ES impacts (ton Cseq potential lost)","2004",-10.9826589595376,"Consumption impacts"
"1468","RoW Europe","cseq_con","ES impacts (ton Cseq potential lost)","2004",-7.39742379478346,"Consumption impacts"
"1469","RoW Africa","cseq_con","ES impacts (ton Cseq potential lost)","2004",14.9193548387097,"Consumption impacts"
"1470","RoW Middle East","cseq_con","ES impacts (ton Cseq potential lost)","2004",19.8368022625614,"Consumption impacts"
"1471","Austria","bio_con","Biodiversity impacts (bird sp lost)","2005",2.99318522441857,"Consumption impacts"
"1472","Belgium","bio_con","Biodiversity impacts (bird sp lost)","2005",-2.75416521175142,"Consumption impacts"
"1473","Bulgaria","bio_con","Biodiversity impacts (bird sp lost)","2005",106.27392751916,"Consumption impacts"
"1474","Cyprus","bio_con","Biodiversity impacts (bird sp lost)","2005",-6.8682230780501,"Consumption impacts"
"1475","Czech Republic","bio_con","Biodiversity impacts (bird sp lost)","2005",54.7291673309223,"Consumption impacts"
"1476","Germany","bio_con","Biodiversity impacts (bird sp lost)","2005",-9.91531151465547,"Consumption impacts"
"1477","Denmark","bio_con","Biodiversity impacts (bird sp lost)","2005",14.1785076077377,"Consumption impacts"
"1478","Estonia","bio_con","Biodiversity impacts (bird sp lost)","2005",42.2491317290995,"Consumption impacts"
"1479","Spain","bio_con","Biodiversity impacts (bird sp lost)","2005",14.0776881851381,"Consumption impacts"
"1480","Finland","bio_con","Biodiversity impacts (bird sp lost)","2005",18.9887853017311,"Consumption impacts"
"1481","France","bio_con","Biodiversity impacts (bird sp lost)","2005",2.50741649969296,"Consumption impacts"
"1482","Greece","bio_con","Biodiversity impacts (bird sp lost)","2005",-24.7342496520926,"Consumption impacts"
"1483","Croatia","bio_con","Biodiversity impacts (bird sp lost)","2005",59.662919523198,"Consumption impacts"
"1484","Hungary","bio_con","Biodiversity impacts (bird sp lost)","2005",0.211549796092647,"Consumption impacts"
"1485","Ireland","bio_con","Biodiversity impacts (bird sp lost)","2005",18.4828641782457,"Consumption impacts"
"1486","Italy","bio_con","Biodiversity impacts (bird sp lost)","2005",11.8160749456091,"Consumption impacts"
"1487","Lithuania","bio_con","Biodiversity impacts (bird sp lost)","2005",15.29668662441,"Consumption impacts"
"1488","Luxembourg","bio_con","Biodiversity impacts (bird sp lost)","2005",4.11147705204798,"Consumption impacts"
"1489","Latvia","bio_con","Biodiversity impacts (bird sp lost)","2005",10.717974174766,"Consumption impacts"
"1490","Malta","bio_con","Biodiversity impacts (bird sp lost)","2005",-39.2683185731938,"Consumption impacts"
"1491","Netherlands","bio_con","Biodiversity impacts (bird sp lost)","2005",-8.2240005949236,"Consumption impacts"
"1492","Poland","bio_con","Biodiversity impacts (bird sp lost)","2005",-3.18017976950442,"Consumption impacts"
"1493","Portugal","bio_con","Biodiversity impacts (bird sp lost)","2005",-2.37859191066166,"Consumption impacts"
"1494","Romania","bio_con","Biodiversity impacts (bird sp lost)","2005",79.3083917199058,"Consumption impacts"
"1495","Sweden","bio_con","Biodiversity impacts (bird sp lost)","2005",-5.15822644413039,"Consumption impacts"
"1496","Slovenia","bio_con","Biodiversity impacts (bird sp lost)","2005",39.4314884713345,"Consumption impacts"
"1497","Slovak Republic","bio_con","Biodiversity impacts (bird sp lost)","2005",75.6351690825843,"Consumption impacts"
"1498","United Kingdom","bio_con","Biodiversity impacts (bird sp lost)","2005",2.82650495604457,"Consumption impacts"
"1499","United States","bio_con","Biodiversity impacts (bird sp lost)","2005",2.3948164154818,"Consumption impacts"
"1500","Japan","bio_con","Biodiversity impacts (bird sp lost)","2005",8.27092873205,"Consumption impacts"
"1501","China","bio_con","Biodiversity impacts (bird sp lost)","2005",31.8359959917479,"Consumption impacts"
"1502","Canada","bio_con","Biodiversity impacts (bird sp lost)","2005",5.38864845264277,"Consumption impacts"
"1503","Korea, Rep.","bio_con","Biodiversity impacts (bird sp lost)","2005",64.7377623539213,"Consumption impacts"
"1504","Brazil","bio_con","Biodiversity impacts (bird sp lost)","2005",-11.8253169033158,"Consumption impacts"
"1505","India","bio_con","Biodiversity impacts (bird sp lost)","2005",1.04160855916308,"Consumption impacts"
"1506","Mexico","bio_con","Biodiversity impacts (bird sp lost)","2005",-1.59302741534434,"Consumption impacts"
"1507","Russian Federation","bio_con","Biodiversity impacts (bird sp lost)","2005",155.209364946376,"Consumption impacts"
"1508","Australia","bio_con","Biodiversity impacts (bird sp lost)","2005",27.1376712016854,"Consumption impacts"
"1509","Switzerland","bio_con","Biodiversity impacts (bird sp lost)","2005",-14.7298846052919,"Consumption impacts"
"1510","Turkey","bio_con","Biodiversity impacts (bird sp lost)","2005",37.3094184537164,"Consumption impacts"
"1511","Taiwan","bio_con","Biodiversity impacts (bird sp lost)","2005",-21.3995122685664,"Consumption impacts"
"1512","Norway","bio_con","Biodiversity impacts (bird sp lost)","2005",5.1519842527335,"Consumption impacts"
"1513","Indonesia","bio_con","Biodiversity impacts (bird sp lost)","2005",17.9013116990034,"Consumption impacts"
"1514","South Africa","bio_con","Biodiversity impacts (bird sp lost)","2005",-3.17554680517052,"Consumption impacts"
"1515","RoW Asia and Pacific","bio_con","Biodiversity impacts (bird sp lost)","2005",-0.442039600787809,"Consumption impacts"
"1516","RoW America","bio_con","Biodiversity impacts (bird sp lost)","2005",-12.387989345539,"Consumption impacts"
"1517","RoW Europe","bio_con","Biodiversity impacts (bird sp lost)","2005",32.1870550860631,"Consumption impacts"
"1518","RoW Africa","bio_con","Biodiversity impacts (bird sp lost)","2005",6.82225992891322,"Consumption impacts"
"1519","RoW Middle East","bio_con","Biodiversity impacts (bird sp lost)","2005",32.3153713448564,"Consumption impacts"
"1520","Austria","cseq_con","ES impacts (ton Cseq potential lost)","2005",4.42377165251255,"Consumption impacts"
