"","WR","type","base","year","value","impacts"
"1745","Japan","pop","ES impacts (ton Cseq potential lost)","2009",0.542254276030583,"Production impacts"
"1794","Japan","gdp_cap","Biodiversity impacts (bird sp lost)","2010",7.59595939756251,"Production impacts"
"1843","Japan","pop","Biodiversity impacts (bird sp lost)","2010",0.457522660991566,"Production impacts"
"1892","Japan","gdp_cap","ES impacts (ton Cseq potential lost)","2010",7.59595939756251,"Production impacts"
"1941","Japan","pop","ES impacts (ton Cseq potential lost)","2010",0.457522660991566,"Production impacts"
"1990","Japan","gdp_cap","Biodiversity impacts (bird sp lost)","2011",6.8006106505783,"Production impacts"
"2039","Japan","pop","Biodiversity impacts (bird sp lost)","2011",0.746651690707023,"Production impacts"
"2088","Japan","gdp_cap","ES impacts (ton Cseq potential lost)","2011",6.8006106505783,"Production impacts"
"2137","Japan","pop","ES impacts (ton Cseq potential lost)","2011",0.746651690707023,"Production impacts"
"2186","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2001",-6.6844855800959,"Production impacts"
"2235","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2001",-8.0022904445002,"Production impacts"
"2284","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2002",-8.94282877555961,"Production impacts"
"2333","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2002",-10.7912845030288,"Production impacts"
"2382","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2003",-10.6434276270144,"Production impacts"
"2431","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2003",-12.4150042024942,"Production impacts"
"2480","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2004",-11.7330448545782,"Production impacts"
"2529","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2004",-13.4968648757099,"Production impacts"
"2578","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2005",-11.6432239664376,"Production impacts"
"2627","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2005",-13.1051525870387,"Production impacts"
"2676","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2006",-12.0665881110397,"Production impacts"
"2725","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2006",-13.4983224744032,"Production impacts"
"2774","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2007",-11.8454016135644,"Production impacts"
"2823","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2007",-12.7181242624756,"Production impacts"
"2872","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2008",-11.0665948302466,"Production impacts"
"2921","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2008",-11.6810626105616,"Production impacts"
"2970","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2009",-8.69752400797895,"Production impacts"
"3019","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2009",-9.83585479936118,"Production impacts"
"3068","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2010",-11.8480804857383,"Production impacts"
"3117","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2010",-12.7635229280629,"Production impacts"
"3166","Japan","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2011",-9.4519375540158,"Production impacts"
"3215","Japan","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2011",-9.74315170660037,"Production impacts"
"33","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2001",3.73746983384011,"Production impacts"
"82","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2001",0.742959018285164,"Production impacts"
"131","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2001",3.73746983384011,"Production impacts"
"180","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2001",0.742959018285164,"Production impacts"
"229","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2002",11.251635443459,"Production impacts"
"278","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2002",1.3063022251628,"Production impacts"
"327","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2002",11.251635443459,"Production impacts"
"376","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2002",1.3063022251628,"Production impacts"
"425","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2003",13.7195109557336,"Production impacts"
"474","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2003",1.81075134033784,"Production impacts"
"523","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2003",13.7195109557336,"Production impacts"
"572","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2003",1.81075134033784,"Production impacts"
"621","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2004",18.3061384568702,"Production impacts"
"670","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2004",2.19388522121214,"Production impacts"
"719","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2004",18.3061384568702,"Production impacts"
"768","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2004",2.19388522121214,"Production impacts"
"817","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2005",23.0663601945657,"Production impacts"
"866","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2005",2.40376814971357,"Production impacts"
"915","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2005",23.0663601945657,"Production impacts"
"964","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2005",2.40376814971357,"Production impacts"
"1013","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2006",28.4455707465266,"Production impacts"
"1062","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2006",2.90127590959781,"Production impacts"
"1111","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2006",28.4455707465266,"Production impacts"
"1160","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2006",2.90127590959781,"Production impacts"
"1209","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2007",34.7865643628282,"Production impacts"
"1258","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2007",3.38141858114656,"Production impacts"
"1307","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2007",34.7865643628282,"Production impacts"
"1356","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2007",3.38141858114656,"Production impacts"
"1405","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2008",37.7557936638739,"Production impacts"
"1454","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2008",4.12819608939402,"Production impacts"
"1503","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2008",37.7557936638739,"Production impacts"
"1552","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2008",4.12819608939402,"Production impacts"
"1601","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2009",38.0815245996723,"Production impacts"
"1650","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2009",4.62457851156793,"Production impacts"
"1699","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2009",38.0815245996723,"Production impacts"
"1748","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2009",4.62457851156793,"Production impacts"
"1797","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2010",46.2164280135196,"Production impacts"
"1846","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2010",5.11029894394182,"Production impacts"
"1895","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2010",46.2164280135196,"Production impacts"
"1944","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2010",5.11029894394182,"Production impacts"
"1993","Korea, Rep.","gdp_cap","Biodiversity impacts (bird sp lost)","2011",50.9376463916646,"Production impacts"
"2042","Korea, Rep.","pop","Biodiversity impacts (bird sp lost)","2011",5.89542728062398,"Production impacts"
"2091","Korea, Rep.","gdp_cap","ES impacts (ton Cseq potential lost)","2011",50.9376463916646,"Production impacts"
"2140","Korea, Rep.","pop","ES impacts (ton Cseq potential lost)","2011",5.89542728062398,"Production impacts"
"2189","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2001",-4.78241200134947,"Production impacts"
"2238","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2001",-8.12849394102063,"Production impacts"
"2287","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2002",-11.3325091951503,"Production impacts"
"2336","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2002",-12.8940648046406,"Production impacts"
"2385","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2003",-13.9815714175821,"Production impacts"
"2434","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2003",-15.3640243534731,"Production impacts"
"2483","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2004",-13.4914622457366,"Production impacts"
"2532","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2004",-12.0674706631395,"Production impacts"
"2581","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2005",-16.2250141905383,"Production impacts"
"2630","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2005",-13.2230301510576,"Production impacts"
"2679","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2006",-20.5353182205482,"Production impacts"
"2728","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2006",-17.2576791708275,"Production impacts"
"2777","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2007",-23.412268660069,"Production impacts"
"2826","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2007",-19.5651140739327,"Production impacts"
"2875","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2008",-26.176555869906,"Production impacts"
"2924","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2008",-21.5251294580502,"Production impacts"
"2973","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2009",-23.800424043565,"Production impacts"
"3022","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2009",-17.5889239243976,"Production impacts"
"3071","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2010",-27.0013663944874,"Production impacts"
"3120","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2010",-20.732771445104,"Production impacts"
"3169","Korea, Rep.","bio_pro_gdp","Biodiversity impacts (bird sp lost)","2011",-29.7816832535474,"Production impacts"
"3218","Korea, Rep.","cseq_pro_gdp","ES impacts (ton Cseq potential lost)","2011",-23.2226205745459,"Production impacts"
"19","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2001",9.44791585270126,"Production impacts"
"68","Latvia","pop","Biodiversity impacts (bird sp lost)","2001",-1.28318303731706,"Production impacts"
"117","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2001",9.44791585270126,"Production impacts"
"166","Latvia","pop","ES impacts (ton Cseq potential lost)","2001",-1.28318303731706,"Production impacts"
"215","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2002",17.893765184021,"Production impacts"
"264","Latvia","pop","Biodiversity impacts (bird sp lost)","2002",-2.42347574496843,"Production impacts"
"313","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2002",17.893765184021,"Production impacts"
"362","Latvia","pop","ES impacts (ton Cseq potential lost)","2002",-2.42347574496843,"Production impacts"
"411","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2003",27.6045609614043,"Production impacts"
"460","Latvia","pop","Biodiversity impacts (bird sp lost)","2003",-3.36191421511689,"Production impacts"
"509","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2003",27.6045609614043,"Production impacts"
"558","Latvia","pop","ES impacts (ton Cseq potential lost)","2003",-3.36191421511689,"Production impacts"
"607","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2004",40.199523451326,"Production impacts"
"656","Latvia","pop","Biodiversity impacts (bird sp lost)","2004",-4.41080441806931,"Production impacts"
"705","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2004",40.199523451326,"Production impacts"
"754","Latvia","pop","ES impacts (ton Cseq potential lost)","2004",-4.41080441806931,"Production impacts"
"803","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2005",56.7465924784725,"Production impacts"
"852","Latvia","pop","Biodiversity impacts (bird sp lost)","2005",-5.43815336529324,"Production impacts"
"901","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2005",56.7465924784725,"Production impacts"
"950","Latvia","pop","ES impacts (ton Cseq potential lost)","2005",-5.43815336529324,"Production impacts"
"999","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2006",77.5428725284146,"Production impacts"
"1048","Latvia","pop","Biodiversity impacts (bird sp lost)","2006",-6.30157758019894,"Production impacts"
"1097","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2006",77.5428725284146,"Production impacts"
"1146","Latvia","pop","ES impacts (ton Cseq potential lost)","2006",-6.30157758019894,"Production impacts"
"1195","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2007",96.8575746928825,"Production impacts"
"1244","Latvia","pop","Biodiversity impacts (bird sp lost)","2007",-7.06320880234842,"Production impacts"
"1293","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2007",96.8575746928825,"Production impacts"
"1342","Latvia","pop","ES impacts (ton Cseq potential lost)","2007",-7.06320880234842,"Production impacts"
"1391","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2008",90.4953274593844,"Production impacts"
"1440","Latvia","pop","Biodiversity impacts (bird sp lost)","2008",-8.03480391121624,"Production impacts"
"1489","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2008",90.4953274593844,"Production impacts"
"1538","Latvia","pop","ES impacts (ton Cseq potential lost)","2008",-8.03480391121624,"Production impacts"
"1587","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2009",58.8937408321863,"Production impacts"
"1636","Latvia","pop","Biodiversity impacts (bird sp lost)","2009",-9.54070663766341,"Production impacts"
"1685","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2009",58.8937408321863,"Production impacts"
"1734","Latvia","pop","ES impacts (ton Cseq potential lost)","2009",-9.54070663766341,"Production impacts"
"1783","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2010",61.6781748147034,"Production impacts"
"1832","Latvia","pop","Biodiversity impacts (bird sp lost)","2010",-11.403983020422,"Production impacts"
"1881","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2010",61.6781748147034,"Production impacts"
"1930","Latvia","pop","ES impacts (ton Cseq potential lost)","2010",-11.403983020422,"Production impacts"
"1979","Latvia","gdp_cap","Biodiversity impacts (bird sp lost)","2011",73.3753135835286,"Production impacts"
"2028","Latvia","pop","Biodiversity impacts (bird sp lost)","2011",-13.0025131465017,"Production impacts"
"2077","Latvia","gdp_cap","ES impacts (ton Cseq potential lost)","2011",73.3753135835286,"Production impacts"
